Cliente,Fecha,Importe,Estado
10045,29/09/2020,40503,Completado
10472,29/09/2020,21851,Completado
10342,29/09/2020,97317,Completado
9313,29/09/2020,30194,Completado
10141,29/09/2020,83025,Completado
9853,29/09/2020,51466,Completado
10286,29/09/2020,41595,Completado
9197,29/09/2020,94749,Completado
10437,29/09/2020,64598,Completado
10381,29/09/2020,75680,Completado
10524,29/09/2020,89582,Completado
9533,29/09/2020,20722,Completado
9063,29/09/2020,68612,Completado
9116,29/09/2020,13843,Completado
9297,29/09/2020,11615,Completado
9411,29/09/2020,13265,Completado
10369,30/09/2020,57189,Completado
10151,30/09/2020,15060,Completado
9306,30/09/2020,75437,Completado
9001,30/09/2020,93078,Completado
9119,30/09/2020,52303,Completado
9061,30/09/2020,94022,Completado
9421,30/09/2020,62018,Completado
10566,30/09/2020,12683,Completado
9448,30/09/2020,80077,Completado
10474,30/09/2020,28594,Completado
9743,30/09/2020,38647,Completado
9806,30/09/2020,32619,Completado
9468,30/09/2020,77697,Completado
9639,30/09/2020,17619,Completado
10308,30/09/2020,97603,Completado
10435,30/09/2020,65015,Completado
9113,30/09/2020,62064,Completado
10404,30/09/2020,5192,Completado
9981,30/09/2020,57427,Completado
9361,30/09/2020,75899,Completado
9968,01/10/2020,61623,Completado
10493,01/10/2020,64279,Completado
10505,01/10/2020,24145,Completado
10031,01/10/2020,51329,Completado
10366,01/10/2020,10827,Completado
10022,01/10/2020,45043,Completado
9226,01/10/2020,17783,Completado
9659,01/10/2020,25804,Completado
10558,01/10/2020,6008,Completado
10347,01/10/2020,83086,Completado
10132,01/10/2020,59973,Completado
9702,01/10/2020,73328,Completado
9869,01/10/2020,25362,Completado
9827,01/10/2020,73282,Completado
10412,01/10/2020,24809,Completado
10075,01/10/2020,61638,Completado
10638,01/10/2020,10337,Completado
9672,01/10/2020,3549,Completado
10261,01/10/2020,50495,Completado
10162,01/10/2020,66996,Completado
9198,02/10/2020,9352,Completado
10113,02/10/2020,51834,Completado
9718,02/10/2020,16310,Completado
10035,02/10/2020,53660,Completado
10102,02/10/2020,84717,Completado
10077,02/10/2020,47474,Completado
9012,02/10/2020,78887,Completado
10223,02/10/2020,14469,Completado
9288,02/10/2020,82444,Completado
10356,02/10/2020,91609,Completado
9107,02/10/2020,74393,Completado
10051,02/10/2020,74073,Completado
10362,02/10/2020,62627,Completado
10397,02/10/2020,43494,Completado
9162,02/10/2020,79745,Completado
9472,02/10/2020,56207,Completado
9819,02/10/2020,94180,Completado
10241,02/10/2020,66126,Completado
9134,02/10/2020,39116,Completado
9456,02/10/2020,10663,Completado
10444,03/10/2020,12203,Completado
9367,03/10/2020,37768,Completado
9299,03/10/2020,50958,Completado
9300,03/10/2020,4918,Completado
10241,03/10/2020,35291,Completado
9043,03/10/2020,22810,Completado
9971,03/10/2020,19453,Completado
9075,03/10/2020,77789,Completado
9660,03/10/2020,49293,Completado
9940,03/10/2020,7319,Completado
9790,03/10/2020,66162,Completado
10636,03/10/2020,55978,Completado
9162,03/10/2020,50152,Completado
9951,03/10/2020,95735,Completado
9145,03/10/2020,6969,Completado
10611,03/10/2020,31204,Completado
10280,03/10/2020,50803,Completado
10447,03/10/2020,71913,Completado
10516,03/10/2020,87796,Completado
10045,03/10/2020,2244,Completado
10304,04/10/2020,50425,Completado
9573,04/10/2020,19578,Completado
9148,04/10/2020,87659,Completado
9447,04/10/2020,77871,Completado
10336,04/10/2020,65977,Completado
10558,04/10/2020,7998,Completado
10256,04/10/2020,79286,Completado
10622,04/10/2020,44145,Completado
10380,04/10/2020,26650,Completado
10486,04/10/2020,39420,Completado
10238,04/10/2020,55622,Completado
10481,04/10/2020,90772,Completado
9587,04/10/2020,29753,Completado
9020,04/10/2020,58799,Completado
9359,04/10/2020,17476,Completado
9864,04/10/2020,4523,Completado
9984,04/10/2020,60688,Completado
9100,04/10/2020,25855,Completado
9824,04/10/2020,23738,Completado
9410,04/10/2020,20211,Completado
10545,05/10/2020,74338,Completado
9624,05/10/2020,49446,Completado
9130,05/10/2020,4830,Completado
10564,05/10/2020,39027,Completado
9689,05/10/2020,39085,Completado
9850,05/10/2020,85709,Completado
10072,05/10/2020,37302,Completado
10212,05/10/2020,5953,Completado
9632,05/10/2020,43138,Completado
9067,05/10/2020,97369,Completado
9566,05/10/2020,82465,Completado
10327,05/10/2020,50340,Completado
9427,05/10/2020,64349,Completado
9767,05/10/2020,75942,Completado
9067,05/10/2020,86512,Completado
9723,05/10/2020,90605,Completado
9726,05/10/2020,1763,Completado
9500,05/10/2020,26531,Completado
10384,05/10/2020,43208,Completado
9178,05/10/2020,99465,Completado
9521,06/10/2020,68593,Completado
9387,06/10/2020,14965,Completado
10061,06/10/2020,19210,Completado
10179,06/10/2020,32650,Completado
9673,06/10/2020,51061,Completado
9683,06/10/2020,77822,Completado
10405,06/10/2020,42292,Completado
10588,06/10/2020,19371,Completado
10065,06/10/2020,25411,Completado
10477,06/10/2020,95080,Completado
9344,06/10/2020,51871,Completado
10376,06/10/2020,16846,Completado
10250,06/10/2020,40482,Completado
9306,06/10/2020,24185,Completado
10225,06/10/2020,11585,Completado
9345,06/10/2020,25682,Completado
10307,06/10/2020,62036,Completado
10494,06/10/2020,96730,Completado
10433,06/10/2020,84136,Completado
9986,06/10/2020,68460,Completado
10257,07/10/2020,79057,Completado
10015,07/10/2020,80414,Completado
9958,07/10/2020,70876,Completado
9030,07/10/2020,31208,Completado
9680,07/10/2020,73002,Completado
10184,07/10/2020,98878,Completado
10294,07/10/2020,10389,Completado
10587,07/10/2020,65736,Completado
9191,07/10/2020,49336,Completado
9862,07/10/2020,18282,Completado
10258,07/10/2020,41817,Completado
9885,07/10/2020,57226,Completado
10471,07/10/2020,31703,Completado
9683,07/10/2020,92668,Completado
10238,07/10/2020,31332,Completado
10110,07/10/2020,51475,Completado
9922,07/10/2020,18681,Completado
9263,07/10/2020,76343,Completado
10062,07/10/2020,58607,Completado
9844,07/10/2020,46540,Completado
10628,08/10/2020,2874,Completado
9540,08/10/2020,93583,Completado
10373,08/10/2020,68222,Completado
10448,08/10/2020,46077,Completado
9845,08/10/2020,52303,Completado
10390,08/10/2020,75056,Completado
9261,08/10/2020,81939,Completado
10492,08/10/2020,75336,Completado
9722,08/10/2020,55324,Completado
10100,08/10/2020,54214,Completado
10630,08/10/2020,74448,Completado
10258,08/10/2020,60010,Completado
10139,08/10/2020,26333,Completado
9967,08/10/2020,27471,Completado
9727,08/10/2020,11159,Completado
9871,08/10/2020,66558,Completado
9973,08/10/2020,75017,Completado
9246,08/10/2020,76112,Completado
10146,08/10/2020,47991,Completado
9280,08/10/2020,6574,Completado
10212,09/10/2020,39085,Completado
10168,09/10/2020,51989,Completado
9765,09/10/2020,95558,Completado
10087,09/10/2020,1751,Completado
9056,09/10/2020,76638,Completado
10004,09/10/2020,23458,Completado
9937,09/10/2020,43893,Completado
9364,09/10/2020,13468,Completado
10375,09/10/2020,24723,Completado
9782,09/10/2020,85712,Completado
10070,09/10/2020,49485,Completado
10115,09/10/2020,33255,Completado
9351,09/10/2020,16639,Completado
10057,09/10/2020,34022,Completado
10639,09/10/2020,87005,Completado
10567,09/10/2020,36441,Completado
9578,09/10/2020,64817,Completado
10168,09/10/2020,96322,Completado
9827,09/10/2020,61860,Completado
10113,09/10/2020,97828,Completado
9106,10/10/2020,5122,Completado
9352,10/10/2020,33137,Completado
10241,10/10/2020,84766,Completado
10529,10/10/2020,71162,Completado
9733,10/10/2020,2000,Completado
9707,10/10/2020,94527,Completado
9379,10/10/2020,11004,Completado
9165,10/10/2020,28834,Completado
10041,10/10/2020,19183,Completado
9487,10/10/2020,45234,Completado
10052,10/10/2020,39049,Completado
10443,10/10/2020,65986,Completado
10158,10/10/2020,50654,Completado
9768,10/10/2020,46838,Completado
9614,10/10/2020,75321,Completado
9594,10/10/2020,67209,Completado
10150,10/10/2020,15087,Completado
9799,10/10/2020,6939,Completado
9149,10/10/2020,58638,Completado
9499,10/10/2020,34101,Completado
10251,11/10/2020,11737,Completado
9147,11/10/2020,87431,Completado
9698,11/10/2020,47833,Completado
9772,11/10/2020,76301,Completado
9669,11/10/2020,40421,Completado
10040,11/10/2020,78613,Completado
10337,11/10/2020,72586,Completado
9206,11/10/2020,66022,Completado
10518,11/10/2020,82888,Completado
10043,11/10/2020,32087,Completado
9754,11/10/2020,46576,Completado
10075,11/10/2020,52850,Completado
10455,11/10/2020,47161,Completado
9758,11/10/2020,58613,Completado
9667,11/10/2020,42064,Completado
9478,11/10/2020,42910,Completado
10314,11/10/2020,73243,Completado
9203,11/10/2020,88596,Completado
10240,11/10/2020,28545,Completado
10628,11/10/2020,39751,Completado
10438,12/10/2020,3841,Completado
9331,12/10/2020,93678,Completado
10620,12/10/2020,72555,Completado
9672,12/10/2020,47869,Completado
10510,12/10/2020,14132,Completado
10475,12/10/2020,71569,Completado
9693,12/10/2020,1553,Completado
9039,12/10/2020,38808,Completado
9579,12/10/2020,7705,Completado
9342,12/10/2020,93157,Completado
10331,12/10/2020,27474,Completado
9607,12/10/2020,79301,Completado
9592,12/10/2020,71837,Completado
9381,12/10/2020,13143,Completado
9039,12/10/2020,36709,Completado
9653,12/10/2020,23202,Completado
9257,12/10/2020,97776,Completado
9967,12/10/2020,40603,Completado
10487,12/10/2020,39176,Completado
10597,12/10/2020,63354,Completado
9624,13/10/2020,61537,Completado
10597,13/10/2020,75729,Completado
9340,13/10/2020,81458,Completado
9778,13/10/2020,49646,Completado
10006,13/10/2020,67912,Completado
10357,13/10/2020,6215,Completado
10135,13/10/2020,22877,Completado
9899,13/10/2020,65800,Completado
9044,13/10/2020,57987,Completado
9240,13/10/2020,65958,Completado
9525,13/10/2020,71764,Completado
10577,13/10/2020,71460,Completado
9254,13/10/2020,77475,Completado
9667,13/10/2020,59620,Completado
9990,13/10/2020,87948,Completado
9965,13/10/2020,5393,Completado
10281,13/10/2020,9169,Completado
9993,13/10/2020,45368,Completado
9067,13/10/2020,44261,Completado
9877,13/10/2020,50724,Completado
10573,14/10/2020,65593,Completado
9728,14/10/2020,82903,Completado
10183,14/10/2020,51855,Completado
9599,14/10/2020,65134,Completado
9264,14/10/2020,47873,Completado
10036,14/10/2020,43762,Completado
9010,14/10/2020,49026,Completado
9776,14/10/2020,70440,Completado
9906,14/10/2020,62721,Completado
9495,14/10/2020,82207,Completado
9640,14/10/2020,50842,Completado
9924,14/10/2020,6820,Completado
9608,14/10/2020,5630,Completado
9944,14/10/2020,71651,Completado
9708,14/10/2020,62325,Completado
9442,14/10/2020,47906,Completado
9755,14/10/2020,3695,Completado
9365,14/10/2020,765,Completado
10398,14/10/2020,53879,Completado
10470,14/10/2020,80834,Completado
10489,15/10/2020,23409,Completado
9784,15/10/2020,33039,Completado
10205,15/10/2020,98793,Completado
9437,15/10/2020,46263,Completado
10334,15/10/2020,39319,Completado
10563,15/10/2020,30492,Completado
10413,15/10/2020,74521,Completado
10206,15/10/2020,41568,Completado
9308,15/10/2020,65554,Completado
10137,15/10/2020,36980,Completado
9269,15/10/2020,24480,Completado
9451,15/10/2020,87565,Completado
10603,15/10/2020,50298,Completado
9586,15/10/2020,26220,Completado
9519,15/10/2020,83685,Completado
10213,15/10/2020,57229,Completado
9306,15/10/2020,31947,Completado
9842,15/10/2020,11229,Completado
9704,15/10/2020,67839,Completado
9332,15/10/2020,65545,Completado
9294,16/10/2020,58513,Completado
9102,16/10/2020,16672,Completado
10458,16/10/2020,22104,Completado
9773,16/10/2020,24364,Completado
9076,16/10/2020,69591,Completado
10311,16/10/2020,13821,Completado
9511,16/10/2020,34545,Completado
10113,16/10/2020,57171,Completado
9228,16/10/2020,40092,Completado
9112,16/10/2020,17527,Completado
10038,16/10/2020,12194,Completado
9048,16/10/2020,78857,Completado
10167,16/10/2020,86555,Completado
9976,16/10/2020,46120,Completado
9496,16/10/2020,17914,Completado
10105,16/10/2020,36012,Completado
10121,16/10/2020,37564,Completado
9619,16/10/2020,43884,Completado
10031,16/10/2020,71408,Completado
10104,16/10/2020,10149,Completado
9894,17/10/2020,63530,Completado
10255,17/10/2020,65289,Completado
9364,17/10/2020,12510,Completado
9217,17/10/2020,84102,Completado
9608,17/10/2020,72616,Completado
10010,17/10/2020,23007,Completado
9974,17/10/2020,25006,Completado
9715,17/10/2020,71353,Completado
10584,17/10/2020,66324,Completado
9999,17/10/2020,96453,Completado
10390,17/10/2020,26354,Completado
9984,17/10/2020,5594,Completado
9209,17/10/2020,58869,Completado
10090,17/10/2020,6215,Completado
9849,17/10/2020,17019,Completado
10263,17/10/2020,94368,Completado
9095,17/10/2020,58884,Completado
9811,17/10/2020,45752,Completado
9869,17/10/2020,93349,Completado
10366,17/10/2020,37135,Completado
10422,18/10/2020,13721,Completado
9460,18/10/2020,81629,Completado
9455,18/10/2020,24203,Completado
9248,18/10/2020,862,Completado
9354,18/10/2020,15486,Completado
9781,18/10/2020,11920,Completado
10368,18/10/2020,86366,Completado
9717,18/10/2020,62718,Completado
9171,18/10/2020,70845,Completado
10192,18/10/2020,87522,Completado
9449,18/10/2020,67909,Completado
10188,18/10/2020,14153,Completado
10230,18/10/2020,32890,Completado
10517,18/10/2020,99337,Completado
9239,18/10/2020,28801,Completado
9808,18/10/2020,24952,Completado
9994,18/10/2020,93802,Completado
9630,18/10/2020,23607,Completado
9071,18/10/2020,27133,Completado
10488,18/10/2020,73434,Completado
9849,19/10/2020,43701,Completado
9238,19/10/2020,31676,Completado
9518,19/10/2020,7334,Completado
9279,19/10/2020,37217,Completado
10618,19/10/2020,87346,Completado
9648,19/10/2020,63494,Completado
10474,19/10/2020,49811,Completado
9046,19/10/2020,45660,Completado
9913,19/10/2020,28226,Completado
9027,19/10/2020,61708,Completado
9438,19/10/2020,84699,Completado
9601,19/10/2020,97040,Completado
9574,19/10/2020,10462,Completado
9448,19/10/2020,68630,Completado
9874,19/10/2020,66734,Completado
10572,19/10/2020,37110,Completado
10148,19/10/2020,26945,Completado
9986,19/10/2020,86421,Completado
10037,19/10/2020,13027,Completado
9523,19/10/2020,98531,Completado
10508,20/10/2020,87951,Completado
9882,20/10/2020,99289,Completado
10097,20/10/2020,3452,Completado
10166,20/10/2020,7036,Completado
9331,20/10/2020,53282,Completado
10271,20/10/2020,58303,Completado
9605,20/10/2020,43944,Completado
9389,20/10/2020,44279,Completado
10055,20/10/2020,25253,Completado
9540,20/10/2020,28217,Completado
10090,20/10/2020,91816,Completado
9154,20/10/2020,79243,Completado
9611,20/10/2020,6336,Completado
10402,20/10/2020,97509,Completado
9648,20/10/2020,43689,Completado
10525,20/10/2020,57795,Completado
10377,20/10/2020,17959,Completado
9076,20/10/2020,51609,Completado
9241,20/10/2020,84839,Completado
9530,20/10/2020,56036,Completado
9311,21/10/2020,82188,Completado
9361,21/10/2020,5798,Completado
9339,21/10/2020,4118,Completado
9686,21/10/2020,96873,Completado
10324,21/10/2020,66339,Completado
10583,21/10/2020,3653,Completado
10052,21/10/2020,66765,Completado
10054,21/10/2020,28889,Completado
10533,21/10/2020,88414,Completado
10557,21/10/2020,76645,Completado
9829,21/10/2020,55139,Completado
9950,21/10/2020,65755,Completado
9753,21/10/2020,87513,Completado
10401,21/10/2020,66917,Completado
9293,21/10/2020,66737,Completado
10569,21/10/2020,91813,Completado
10321,21/10/2020,54792,Completado
9687,21/10/2020,10934,Completado
10348,21/10/2020,78388,Completado
10237,21/10/2020,27002,Completado
10553,22/10/2020,27617,Completado
10014,22/10/2020,86880,Completado
10554,22/10/2020,71253,Completado
9739,22/10/2020,54703,Completado
9912,22/10/2020,46339,Completado
10576,22/10/2020,26190,Completado
9228,22/10/2020,18775,Completado
9624,22/10/2020,14552,Completado
9452,22/10/2020,73672,Completado
10498,22/10/2020,82922,Completado
10458,22/10/2020,36614,Completado
9366,22/10/2020,54022,Completado
9180,22/10/2020,76085,Completado
9752,22/10/2020,71396,Completado
9869,22/10/2020,96383,Completado
10018,22/10/2020,46175,Completado
10555,22/10/2020,67821,Completado
10259,22/10/2020,61376,Completado
9566,22/10/2020,1118,Completado
10486,22/10/2020,66750,Completado
9319,23/10/2020,17813,Completado
10634,23/10/2020,38863,Completado
10249,23/10/2020,21279,Completado
10603,23/10/2020,36240,Completado
9928,23/10/2020,18322,Completado
9350,23/10/2020,27988,Completado
10112,23/10/2020,97502,Completado
9458,23/10/2020,22533,Completado
10571,23/10/2020,17366,Completado
9758,23/10/2020,75820,Completado
10535,23/10/2020,3023,Completado
10519,23/10/2020,7587,Completado
9782,23/10/2020,12297,Completado
10503,23/10/2020,385,Completado
10453,23/10/2020,66896,Completado
10511,23/10/2020,15586,Completado
9970,23/10/2020,6561,Completado
9314,23/10/2020,98333,Completado
9175,23/10/2020,65204,Completado
9883,23/10/2020,4270,Completado
9633,24/10/2020,28792,Completado
10281,24/10/2020,20537,Completado
9386,24/10/2020,68910,Completado
10320,24/10/2020,18008,Completado
10592,24/10/2020,14783,Completado
9957,24/10/2020,3199,Completado
10506,24/10/2020,57907,Completado
9174,24/10/2020,4343,Completado
10617,24/10/2020,50937,Completado
9983,24/10/2020,67510,Completado
10465,24/10/2020,95881,Completado
10549,24/10/2020,91688,Completado
9426,24/10/2020,81738,Completado
10184,24/10/2020,79213,Completado
9333,24/10/2020,68983,Completado
10266,24/10/2020,31999,Completado
9945,24/10/2020,78421,Completado
10087,24/10/2020,69938,Completado
9871,24/10/2020,85033,Completado
9010,24/10/2020,1918,Completado
9916,25/10/2020,70501,Completado
9009,25/10/2020,22591,Completado
10052,25/10/2020,37704,Completado
9223,25/10/2020,70352,Completado
10148,25/10/2020,40241,Completado
9634,25/10/2020,18188,Completado
10601,25/10/2020,30651,Completado
10562,25/10/2020,27514,Completado
9827,25/10/2020,78814,Completado
10283,25/10/2020,46181,Completado
9580,25/10/2020,66330,Completado
10495,25/10/2020,73885,Completado
10241,25/10/2020,6580,Completado
10549,25/10/2020,76517,Completado
10333,25/10/2020,96240,Completado
10041,25/10/2020,75936,Completado
10502,25/10/2020,52710,Completado
10559,25/10/2020,94289,Completado
9903,25/10/2020,33766,Completado
9845,25/10/2020,80621,Completado
10038,26/10/2020,1854,Completado
10440,26/10/2020,97028,Completado
9036,26/10/2020,28770,Completado
9743,26/10/2020,94551,Completado
9661,26/10/2020,98105,Completado
9992,26/10/2020,54563,Completado
9232,26/10/2020,6832,Completado
10186,26/10/2020,25183,Completado
9537,26/10/2020,17184,Completado
10210,26/10/2020,30943,Completado
9999,26/10/2020,68475,Completado
10576,26/10/2020,83129,Completado
9014,26/10/2020,94438,Completado
10078,26/10/2020,69546,Completado
9609,26/10/2020,53325,Completado
9448,26/10/2020,50361,Completado
9945,26/10/2020,22846,Completado
10148,26/10/2020,40774,Completado
9342,26/10/2020,63972,Completado
9803,26/10/2020,6564,Completado
10348,27/10/2020,6242,Completado
9745,27/10/2020,50638,Completado
9715,27/10/2020,55066,Completado
9830,27/10/2020,21063,Completado
9777,27/10/2020,80457,Completado
9311,27/10/2020,14260,Completado
10205,27/10/2020,82964,Completado
10294,27/10/2020,6774,Completado
9981,27/10/2020,95029,Completado
9671,27/10/2020,89366,Completado
9182,27/10/2020,19484,Completado
10606,27/10/2020,35291,Completado
9168,27/10/2020,56310,Completado
9846,27/10/2020,75345,Completado
10617,27/10/2020,25871,Completado
10038,27/10/2020,16338,Completado
9656,27/10/2020,34399,Completado
10024,27/10/2020,71040,Completado
9626,27/10/2020,92068,Completado
9147,27/10/2020,37792,Completado
9259,28/10/2020,32659,Completado
9788,28/10/2020,98144,Completado
9459,28/10/2020,37110,Completado
9751,28/10/2020,70066,Completado
9347,28/10/2020,19262,Completado
9846,28/10/2020,86013,Completado
9095,28/10/2020,70331,Completado
10183,28/10/2020,31929,Completado
9935,28/10/2020,21066,Completado
9028,28/10/2020,18492,Completado
9134,28/10/2020,19058,Completado
10617,28/10/2020,18355,Completado
9929,28/10/2020,80366,Completado
9721,28/10/2020,43354,Completado
9672,28/10/2020,14466,Completado
10374,28/10/2020,92144,Completado
9208,28/10/2020,74579,Completado
10338,28/10/2020,45831,Completado
10021,28/10/2020,43299,Completado
10376,28/10/2020,38175,Completado
9276,29/10/2020,96754,Completado
9519,29/10/2020,82100,Completado
10286,29/10/2020,60427,Completado
9211,29/10/2020,77302,Completado
9180,29/10/2020,1066,Completado
10530,29/10/2020,77439,Completado
9852,29/10/2020,64008,Completado
9292,29/10/2020,47300,Completado
9863,29/10/2020,7654,Completado
9422,29/10/2020,85222,Completado
9376,29/10/2020,33566,Completado
10044,29/10/2020,41985,Completado
10491,29/10/2020,73629,Completado
9710,29/10/2020,10012,Completado
9680,29/10/2020,30088,Completado
9534,29/10/2020,15893,Completado
9928,29/10/2020,24328,Completado
9304,29/10/2020,90888,Completado
9219,29/10/2020,59316,Completado
9593,29/10/2020,49528,Completado
10057,30/10/2020,45998,Completado
9015,30/10/2020,51238,Completado
9969,30/10/2020,97064,Completado
9625,30/10/2020,78665,Completado
9435,30/10/2020,44325,Completado
9765,30/10/2020,5828,Completado
10369,30/10/2020,77147,Completado
10497,30/10/2020,84799,Completado
10323,30/10/2020,62353,Completado
9995,30/10/2020,34332,Completado
9977,30/10/2020,41315,Completado
10404,30/10/2020,48816,Completado
9457,30/10/2020,62758,Completado
9864,30/10/2020,16596,Completado
9401,30/10/2020,52418,Completado
9173,30/10/2020,66643,Completado
10424,30/10/2020,71560,Completado
9065,30/10/2020,28722,Completado
10433,30/10/2020,70157,Completado
9473,30/10/2020,28731,Completado
9912,31/10/2020,85055,Completado
9795,31/10/2020,3829,Completado
9808,31/10/2020,88566,Completado
10013,31/10/2020,59763,Completado
10497,31/10/2020,39027,Completado
10045,31/10/2020,53389,Completado
9625,31/10/2020,36694,Completado
10455,31/10/2020,23628,Completado
10594,31/10/2020,39724,Completado
10269,31/10/2020,53206,Completado
9868,31/10/2020,40731,Completado
9957,31/10/2020,87772,Completado
9426,31/10/2020,58890,Completado
10382,31/10/2020,89357,Completado
9368,31/10/2020,50489,Completado
9210,31/10/2020,53705,Completado
10553,31/10/2020,89938,Completado
10253,31/10/2020,69120,Completado
10252,31/10/2020,26756,Completado
9392,31/10/2020,45959,Completado
9154,01/11/2020,67349,Completado
10407,01/11/2020,92129,Completado
9446,01/11/2020,91222,Completado
9676,01/11/2020,66932,Completado
9127,01/11/2020,47757,Completado
9641,01/11/2020,86232,Completado
10117,01/11/2020,40829,Completado
9890,01/11/2020,12854,Completado
9137,01/11/2020,54554,Completado
9425,01/11/2020,4167,Completado
10293,01/11/2020,21145,Completado
10085,01/11/2020,51183,Completado
10258,01/11/2020,84519,Completado
10286,01/11/2020,82547,Completado
9783,01/11/2020,65642,Completado
10305,01/11/2020,63281,Completado
9012,01/11/2020,77046,Completado
10036,01/11/2020,66451,Completado
9079,01/11/2020,96069,Completado
10575,01/11/2020,46722,Completado
10358,02/11/2020,45396,Completado
10443,02/11/2020,91557,Completado
10109,02/11/2020,84869,Completado
9439,02/11/2020,81428,Completado
9627,02/11/2020,70842,Completado
9289,02/11/2020,33337,Completado
10612,02/11/2020,80491,Completado
9284,02/11/2020,58963,Completado
9212,02/11/2020,60056,Completado
9093,02/11/2020,15315,Completado
10237,02/11/2020,95616,Completado
10365,02/11/2020,72409,Completado
9136,02/11/2020,63275,Completado
9584,02/11/2020,82319,Completado
10269,02/11/2020,57685,Completado
9955,02/11/2020,70909,Completado
9356,02/11/2020,56620,Completado
10255,02/11/2020,35711,Completado
10265,02/11/2020,21179,Completado
9940,02/11/2020,75032,Completado
10606,03/11/2020,85776,Completado
9827,03/11/2020,28895,Completado
9834,03/11/2020,43357,Completado
9806,03/11/2020,55650,Completado
10530,03/11/2020,73237,Completado
9214,03/11/2020,28691,Completado
10625,03/11/2020,22639,Completado
9702,03/11/2020,74542,Completado
9881,03/11/2020,86622,Completado
9752,03/11/2020,36934,Completado
10293,03/11/2020,97804,Completado
10426,03/11/2020,88493,Completado
9056,03/11/2020,71131,Completado
9996,03/11/2020,75278,Completado
9827,03/11/2020,12775,Completado
10317,03/11/2020,15108,Completado
9777,03/11/2020,43105,Completado
9300,03/11/2020,32930,Completado
9578,03/11/2020,39268,Completado
10584,03/11/2020,60351,Completado
10387,04/11/2020,46780,Completado
9950,04/11/2020,75184,Completado
10418,04/11/2020,67370,Completado
9320,04/11/2020,11670,Completado
9591,04/11/2020,73696,Completado
9649,04/11/2020,17561,Completado
10176,04/11/2020,54621,Completado
10538,04/11/2020,88986,Completado
10390,04/11/2020,44364,Completado
10641,04/11/2020,58397,Completado
10143,04/11/2020,38845,Completado
10366,04/11/2020,63311,Completado
9421,04/11/2020,51703,Completado
9309,04/11/2020,78175,Completado
10280,04/11/2020,13913,Completado
9783,04/11/2020,32978,Completado
9536,04/11/2020,68536,Completado
9011,04/11/2020,97950,Completado
9551,04/11/2020,67236,Completado
9454,04/11/2020,65703,Completado
9547,05/11/2020,16535,Completado
10082,05/11/2020,2417,Completado
9762,05/11/2020,81035,Completado
9715,05/11/2020,2694,Completado
10638,05/11/2020,96879,Completado
9922,05/11/2020,23257,Completado
9734,05/11/2020,94152,Completado
9113,05/11/2020,22986,Completado
9814,05/11/2020,86476,Completado
9865,05/11/2020,88329,Completado
9548,05/11/2020,28271,Completado
9731,05/11/2020,73647,Completado
10010,05/11/2020,92375,Completado
9090,05/11/2020,30809,Completado
10066,05/11/2020,74639,Completado
9564,05/11/2020,60232,Completado
9019,05/11/2020,72318,Completado
10261,05/11/2020,60071,Completado
9360,05/11/2020,46397,Completado
9899,05/11/2020,99544,Completado
10010,06/11/2020,15857,Completado
10560,06/11/2020,98409,Completado
9228,06/11/2020,89345,Completado
9746,06/11/2020,37089,Completado
9225,06/11/2020,88058,Completado
9380,06/11/2020,77427,Completado
10389,06/11/2020,59195,Completado
10341,06/11/2020,23868,Completado
10197,06/11/2020,37895,Completado
9642,06/11/2020,97338,Completado
9532,06/11/2020,57868,Completado
9987,06/11/2020,58765,Completado
10211,06/11/2020,64833,Completado
9449,06/11/2020,50337,Completado
9740,06/11/2020,35054,Completado
10617,06/11/2020,91743,Completado
10003,06/11/2020,52726,Completado
10390,06/11/2020,4234,Completado
9717,06/11/2020,50340,Completado
9748,06/11/2020,89677,Completado
10500,07/11/2020,62505,Completado
9612,07/11/2020,50173,Completado
9690,07/11/2020,99112,Completado
9107,07/11/2020,64769,Completado
9766,07/11/2020,89540,Completado
10176,07/11/2020,13252,Completado
9273,07/11/2020,777,Completado
10289,07/11/2020,65612,Completado
10031,07/11/2020,82709,Completado
10251,07/11/2020,23096,Completado
10487,07/11/2020,47224,Completado
10623,07/11/2020,31116,Completado
10108,07/11/2020,25822,Completado
10592,07/11/2020,49999,Completado
9464,07/11/2020,18644,Completado
9122,07/11/2020,5901,Completado
9544,07/11/2020,81315,Completado
9078,07/11/2020,1915,Completado
9738,07/11/2020,56328,Completado
9336,07/11/2020,19167,Completado
9676,08/11/2020,98354,Completado
10250,08/11/2020,83135,Completado
9427,08/11/2020,2515,Completado
9263,08/11/2020,25883,Completado
9962,08/11/2020,80597,Completado
10388,08/11/2020,18869,Completado
10009,08/11/2020,98704,Completado
9549,08/11/2020,9991,Completado
9457,08/11/2020,18322,Completado
9104,08/11/2020,37101,Completado
10486,08/11/2020,51338,Completado
10389,08/11/2020,50240,Completado
10129,08/11/2020,81997,Completado
9637,08/11/2020,18364,Completado
9992,08/11/2020,54131,Completado
10271,08/11/2020,49497,Completado
10520,08/11/2020,80530,Completado
9474,08/11/2020,4009,Completado
10600,08/11/2020,78096,Completado
9867,08/11/2020,24894,Completado
9482,09/11/2020,78577,Completado
9276,09/11/2020,68849,Completado
10463,09/11/2020,21468,Completado
9541,09/11/2020,61498,Completado
10110,09/11/2020,79124,Completado
10497,09/11/2020,56696,Completado
